lat,lon,name,admin1,admin2,cc
64.318512,-21.945528,Arnesarhellir,gil og gljúfur. hellar. þekktar gönguleiðir. útsýni,Arnesarhellir er „kenndur við Arnes nokkurn Pálsson sem átti heima í sveitunum við Hvalfjörð á árunum um og eftir 1750. Hann var bendlaður við þjófnað og hermdu sagnir að hann hefði lagst út og m.a. dvalið um stund í þessum helli. Hvað satt kann að vera í þessu efni skal ósagt látið. því Arnes mun hafa verið einn til frásagnar um búsetu sína þar. Sagt er að síðar hafi fundist í hellinum leifar gamalla beina. hlaðinnbálkur og hornkambur“ (1). Aðeins er fyrir vana göngugarpa að komast að hellinum. en syllan sést þó vel frá þjóðvegi 1. rétt við Hvalfjarðargöng (2).,CBKYDM392L
65.885567,-22.379438,Arngerðareyri,sögur og sagnir. gróður. fjörur. byggingalist. hvalir. útsýni,Arngerðareyri er staðsett við Ísafjarðardjúp. „Húsið. sem einnig er þekkt undir nafninu gamli kastalinn. á sér langa og mikla sögu en það var byggt árið 1928 þegar lífið á Arngerðareyri var í miklum blóma. Þar hélt verslun Á. Ásgeirssonar á Ísafirði úti þjónustu og Kaupfélag Nauteyrarhrepps rak þar sláturhús. (...) Hjónin Claudia og Matthias frá Þýskalandi festu kaup á húsinu fyrir nokkrum árum og eru að gera það upp“ (1). Síðasta galdrabrennan á Íslandi fór fram árið 1683 við Arngerðareyri í Ísafjarðardjúpi (2).,1JF9CGSPZ4
65.047989,-16.724709,Askja,eldstöðvar. hraun. þekktar gönguleiðir. jarðhiti. útsýni,„Askja er sigdæld í megineldstöðinni Dyngjufjöllum og miðja eldstöðvakerfis með mörgum gossprungum. Botn Öskju er nú í um 1.100 metra hæð yfir sjávarmáli en hæstir eru barmarnir í 1.300 til rúmlega 1.500 m hæð. Botn Öskju er þakinn úfnum apalhraunum. Í suðausturhorninu er Öskjuvatn sem varð til við jarðfall (öskjusig) í eldsumbrotum 1875. Öskjuvatn er dýpsta stöðuvatn landsins. rúmlega 200 m á dýpt. Víða eru eldstöðvar í öskjunni og þeirra á meðal er sprengigígurinn Víti sem varð til í lok gossins 1875. Vatn hefur safnast í Víti og er hitastig þess breytilegt en hitinn er þó jafnan yfir 30° C.“,CZM4RV1YUE
65.090706,-14.770522,Atlavík,sögur og sagnir. skógar,Atlavík er í Hallormsstaðaskógi við Lagarfljót. Hún er kennd við Graut-Atla Þiðrandason sem að sögn landnámu „Nam hina eystri strönd Lagarfljóts allt á millum Giljár og Vallarnes fyrir vestan Uxalæk“. Héraðsmenn héldu árið 1874 upp á 1000 ára afmæli Íslandsbyggðar í Atlavík. Atlavíkurhátíðir voru haldnar þar upp úr miðri síðustu öld. en þær lögðust af á síðasta tug aldarinnar(1). Í dag er Atlavík rómantískt tjaldstæði þar sem göngustígar liggja til allra átta (2). en göngukort af Hallormsstaðarskógi fæst víða (3).,42L7ADHSYC
65.089668,-14.766915,Atlavík - trjásafn - söluskáli - gönguleið,gróður. þekktar gönguleiðir. skógar,Gangan er um 1.5 km að lengd og tekur um klukkustund. Hefst hún í Atlavík eða við Söluskálann. „Frá Atlavík í Hallormsstaðaskógi er fyrst farið upp all bratta brekku og svo eftir stíg út í Trjásafnið og endar hjá Söluskála. Göngukort af skóginum fæst víða“ (1). Á leiðinni má sjá margar trjátegundir. Trjásafnið er útisafn þar sem eru mörg skilti með upplýsingum um trén. Gönguleiðin liggur í gegnum trjásafnið (2).,CBMHG2FD5V
65.086754,-14.766133,Atlavíkurstekkur - Jónsskógur - gönguleið,gróður. þekktar gönguleiðir. skógar,Gengið er frá þjóðvegi við tjaldsvæðið í Atlavík. „Gengið er inn í lerkilund frá 1937 þar sem hæstu tré eru yfir 20 m og þaðan að Atlavíkurstekk. Gengið er í gegnum tvo reiti. Fyrst reit frá 1940 með ýmsum tegundum. m.a. döglingsvið og þaðan í lerkireit frá 1957 þar sem sjöstjarnan sést í breiðum á blómatíma. Útsýnisstaður er á klettinum á vinstri hönd. Gengið er áfram upp og út yfir Króklæk og komið að fyrstu lerkigróðursetningu eftir Guttormslund. Haldið er áfram út Selveg. yfir Kerlingará og til vinstri niður á þjóðveg“ við trjásafn. Lengd leiðarinnar er 1.5 km og tekur gangan um 1 klst.,P1V6YXLG5T
65.679634,-23.251797,Auðarbær,fornminjar,„Geirþjófsfjörður er eitt meginsögusvið Gísla sögu Súrssonar og hefur það verið lifandi söguhefð í Arnarfirði að hún hafi þar átt sér stað í raun. Meðal annars má sjá rústir nálægt bæjaránni sem sagðar eru vera af bæ Auðar. konu Gísla.“ (1). Að þessum áhugaverða sögustað þarf að ganga eða sigla. en ganga að staðnum er um 1.5 klst (2).,4EM1ULHCRZ
65.509651,-20.03026,Auðkúlukirkja,kirkjur,„Kirkja var reist á Auðkúlu við Svínavatn þegar í öndverðri kristni. Getur hér veglegrar trékirkju og var að henni tveggja presta skyld. Var staðurinn auðugur og hefðarból. enda landflæmi mikið og afréttartekjur háar.“ Kirkjuhúsið. sem nú stendur. var reist 1894. Yfirsmiður var Þorsteinn Sigurðsson á Sauðárkróki og séra Hjörleifur Einarsson prófastur á Undirfelli vígði kirkjuna. Auðkúlukirkja er sporöskjulöguð. kirkjubekkir eru skásettir og horfa við altari. en fram til 1930 var ekki predikunarstóll í henni. „Var svo látið heita. að tæki 80 í sæti. en þröngt hefur verið setið.“ Altaristaflan er málverk Andreas Tåstrups frá 1875. en myndefnið er Kristur er upprisinn.,MADCX254HP
65.679588,-22.643211,Austurárgljúfur,gil og gljúfur. sögur og sagnir,Eftir Austurárgljúfrum rennur Fremri-Austurá úr Djúpavatni á Skálmardalsheiði niður í Austurdal inn af Skálmarfirði. Neðan við gljúfrin rennur áin um svokallaðar Tungur og sameinast eftir það Skálmardalsá (1). Upp úr Skálmardal liggur ein þriggja helstu þjóðleiða sem lágu milli Breiðafjarðar og Ísafjarðardjúps. Allar leiðirnar ná „upp í 400–500 m y.s. en um Skálmardalsheiði er styst milli byggða. Hún liggur upp úr Skálmardal í botni Skálmarfjarðar og kemur niður hjá Gjörvidal við botn Ísafjarðar“ (2). Segir sagan að eitt sinn hafi vermenn verið á leið úr Ísafjarðardjúpi til Snæfellsnes um Skálmardalsheiði með bát í eftirdragi. Þeir lentu í hrakningum á leiðinni og urðu allir úti. Klukkutíma gangur er eftir þjóðleiðinni úr Skálmardal að Austurárgljúfrum (3).,1UHLYR89DP
63.898712,-20.489237,Austurbæjarhellir,hellar,Í Rangárþingi Ytra er nokkuð mikið af manngerðum hellum. Austurbæjarhellir. hellir í landi Þjóðólfshaga er einn þeirra. Hellirinn er manngerður og var notaður fyrir sauðfé. þ.e. fjárhellir. Hellirinn er 500 metra í suðvestur af gamla bænum.,PR8U1NHTCF
65.323433,-18.962048,Austurdalur. gönguleið,sögur og sagnir. jarðminjar. fuglar. berjaland. skógar. gróður. fornminjar. dýralíf. þekktar gönguleiðir. sjaldgæfar jurtir. útsýni,Austurdalur er. eins og nafnið ber með sér. „austasti dalur Skagafjarðar. djúpur og þröngur. Þar eru skógarleifar í Jökulsárgili. skammt frá Merkigili og í Fögruhlíð í miðjum dalnum. Um dalinn fellur Austari-Jökulsá og var hún mikill farartálmi. en kláfferja er á henni við eyðibýlið Skatastaði. Létt og skemmtileg gönguleið að ganga inn Austurdal og mögulegt er að gista í skála Ferðafélags Skagfirðinga Hildaseli. Göngubrýr eru á Ábæjará og Tinná.“,Z4LVXG3F9A
63.897324,-22.013651,Austurengjahver,jarðhiti,Austurengjahver er bullandi leirhver. sunnan við Kleifarvatn. „Framan við hann er stór skál með hveravatni og litríkum útfellingum í kring. Upp af hvernum stíga svo miklir gufustrókar. Hér var þó enginn hver þar til árið 1924 að skyndilega myndaðist stór leirhver í jarðskjálfta sem reið yfir Krýsuvík.“,PJKEH8Z5C7
64.239861,-15.049507,Austurfjörur,fjörur,Austurfjörur er breitt sandrif milli Hornafjarðaróss og Affallsins. Fjaran er falleg og sérstæð. „með Atlantshafið á aðra hönd en Skarðsfjörð á hina“ (1). Fuglalíf er í fjörunni og einnig mætti sjá þar seli. Vegslóði liggur út á fjörurnar en hann er á einkalandi og er lokunarmerki við upphaf slóðans (2).,BDK2CT1JA9
63.881905,-20.907337,Austur-Meðalholt,byggingalist,Austur-Meðalholt er dæmigerður sunnlenskur torfbær frá lokum 19. aldar sem varðveittur hefur verið í upprunalegri mynd. „Fáir slíkir bæir eru til á landinu og hefur mikið verið lagt í þróun þessa bæjar og varðveislu. Íslenski torfbærinn endurspeglar sögu og lifnaðarhætti Íslendinga í aldanna rás“ (1). „Búið var hefðbundnum blönduðum búskap á Austur–Meðalholtum þangað til 1965. Búskaparhættir voru alla tíð með gamla laginu og vélknúin tæki aldrei notuð við búskapinn og allur húsakostur með djúpar rætur í íslenskum torfbæjararfi“ (2).,MS4LYFA3ZH
64.147232,-21.939756,Austurvöllur,sögur og sagnir.  skrúðgarðar.  byggingalist.  gróður,Austurvöllur hefur frá öndverðu verið tún Reykjavíkurbænda og áningastaður bænda í kaupstaðarferð. Árið 1874 gaf borgarstjórn Kaupmannahafnar Reykjavíkurbæ líkneski af Bertel Thorvaldsen og var í kjölfarið ákveðið að breyta Austurvelli í almenningsgarð og setja styttuna í hann miðjan. Árið 1919 var haldin samkeppni um útlit garðsins sem Sigríður Björnsdóttir sigraði. Árið 1931 var stytta Torvaldsen flutt í Hljómskálagarðinn og styttu af Jóni Sigurðssyni komið fyrir í staðinn (1). Austurvöllur er elsti almenningsgarður Reykjavíkur og hefur frá upphafi verið vinsæll og fjölsóttur samkomustaðir borgarbúa. Garðurinn fyllist af fólki á góðviðrisdögum og er í hugum margra hið eiginlega hjarta Miðbæjarins (2).,5UE1K8DNV4
66.073792,-23.118025,Austurvöllur Ísafirði,skrúðgarðar.  gróður,„Austurvöllur liggur í jaðri miðbæjarins við Austurveg milli Sundhallarinnar og bíóhússins. Austurvöllur á Ísafirði er einn elsti og best varðveitti móderníski almenningsgarður á Íslandi. hannaður af Jóni H. Björnssyni árið 1954. Jón er fyrstur Íslendinga til þess að afla sér menntunnar í landslagsarkitektúr og er jafnframt einn af helstu fulltrúum móderníska garðstílsins hérlendis“ (1). Austurvöllur er þægilegur staður til að setjast niður og spjalla. en lítill. fallegur gosbrunnur er í garðinum (2).,JH5U1BC29N
63.806118,-18.763973,Axlafoss,fossar,Axlafoss er fallegur foss í Skaftárhreppi. stutt frá Syðra-Fjallabaki (1). Hann fellur í ánna Hólmsá. norðvestan við Tjaldgilsháls. en straumur vatnsins fellur út frá brún sem minnir nokkuð á axlir (2). Vegslóði út frá Fjallabaksleið syðri liggur nærri svæðinu (3).,LKXYUDVB42
65.63134,-22.645163,Axlarrétt,fjörur. útsýni. réttir. fuglar,Gömul hlaðin rétt sem staðsett er austanmegin og innarlega í Skálmarfirði. Réttin er fyrir ofan veginn. undir Axlanefi. og frá henni er því gott útsýni yfir fjörðinn. Hefur réttin verið vinsæll áningarstaður þeirra sem leið eiga hjá (1).,6E7PN1VMZF
65.302689,-18.85511,Ábæjarkirkja,kirkjugarðar. kirkjur. gil og gljúfur. byggingalist. þekktar gönguleiðir,„Ábæjarkirkja er kirkja á eyðibýlinu  Ábæ í Austurdal í Skagafirði. Kirkjan var byggð 1922 en bærinn hefur verið í eyði síðan 1941. Kirkjan. sem teiknuð var af Guðjóni Samúelssyni húsameistara ríkisins. er lítil. steinsteypt og var efni í hana flutt úr Skagafirði.“ Kirkjan er eitt af elstu húsum Guðjóns. en hana teiknaði hann í anda gömlu torfkirknanna „en samkvæmt kenningum hans um að nota ætti varanlegt byggingarefni en byggja þó eftir íslenskri húsagerðarhefð þá var Ábæjarkirkja gerð úr steinsteypu.“ Í kirkjunni er skírnarfontur smíðaður úr birkitré sem óx í gili Austari-Jökulsár (1). Messað er í kirkjunni á hverju sumri. á sunnudegi um verslunarmannahelgi. Kirkjan er vinsæll áningarstaður fólks í gönguferðum um Austurdal (2).,VTN2S8G6DZ
65.162514,-19.734417,Áfangafell - hringsjá,útsýni,Áfangafell er á Auðkúluheiði. Miklar breytingar urðu á svæðinu þegar Blönduvirkjun var reist á árunum 1984-1988 en m.a. var vegurinn færður og liggur nú yfir Áfangafell (1). Auðveld gönguleið að hringsjá en þar er gott útsýni yfir lónin sem búið er að virkja sem og inn til heiða og fram til dala (2).,AZ9MRGTJNV
64.101501,-19.569687,Áfangagil,gil og gljúfur. þekktar gönguleiðir. gróður,Áfangagil er vestan í Valafelli. norðan við Heklu. Þangað er gott aðgengi frá Landvegi. Hellismannaleið er stikuð gönguleið er liggur um gilið. Hún er frá Leirubakka og í Landmannalaugar (1). Í áfangagili eru Landréttir sem áður voru í Réttanesi en voru aflagðar eftir Heklugos 1980 (2).,5SEFUKV23J
64.166893,-21.677916,Álafosskvos,fossar.  sögur og sagnir.  þekktar gönguleiðir,Björn Þorláksson var upphafsmaður þess mikla iðnaðar sem fram fór í Álafosskvos á 20.öld. Hann nýtti möguleika Varmár. sem rann ylvolg til sjávar eftir kvosinni. Hún fraus ekki og var því hentug til ullarþvotta auk þess sem brekkan við kvosina „skapaði hentugan halla til að knýja tóvinnuvélarnar með vatnsafli úr ánni.“ Í kvosinni fór einnig fram um tíma netagerð og sápuvinnsla. „Eftir að allri vinnslu á ull lauk í gömlu verksmiðjunum í kringum 1985 voru húseignirnar seldar til einstaklinga. sem allir hafa lagt metnað sinn í að endurbyggja húsin. en þó til annarra nota en áður var.“,CSEH6NBLKA
65.522217,-13.807229,Álfaborg,sögur og sagnir. útsýni,Álfaborg er klettaborg á Borgarfirði eystra. rétt innan við þorpið Bakkagerði. fyrir miðjum botni víkurinnar. Fjörðurinn er kenndur við borgina. sem var friðlýst sem fólkvangur árið 1976. „Eins og nafnið bendir til er Álfaborgin talin bústaður álfa. Í borginni er svonefnt Völvuleiði. Stærð fólkvangsins er 8.9 ha.“,ZDYTC3VRUG
63.980316,-16.849926,Álfakirkja í Svínafelli,stuðlar. sögur og sagnir,Álfakirkja er við tjaldstæðið í Svínafelli. þar má líta fallegar stuðlabergmyndanir (1). Þjóðsögur eru um huldufólk hafist við í kletti er kallaðist þverklettur inni við Svínafell. Eitt sinni dreymdi Sólveigu. ömmu Unnar Guttormsdóttur draum þar sem huldukona sem bjó í klettinum birtist henni (2).,EX7JDGMV8C
64.111198,-21.870184,Álfhóll,sögur og sagnir,„Álfhóll við Álfhólsveg er jökulsorfinn klapparhóll sem nýtur bæjarverndar sem bústaður álfa. Hóllinn er dæmi um þjóðtrú Íslendinga og hve sterk hún hefur verið allt fram á þennan dag. Því er haldið fram að álfar hafi fjórum sinnum haft áhrif á framkvæmdir við hólinn. Nú síðast við uppbyggingu lóðarinnar nr. 102 við Álfhólsveg en hún liggur næst hólnum. Eigandi lóðarinnar skilaði lóðinni og vildi ekki byggja þar og fellur lóðin ásamt hólnum nú undir bæjarvernd.“,YA5EBM3CXL
66.132286,-18.904455,Álfhóll,sögur og sagnir. fuglar. útsýni,Álfhóll er á Hólsárbakka í Siglufirði. við flugstöðina. „Við hólinn eru bundin forn álög. Álfur útvegsbóndi í Saurbæ. skammt frá. hafði ungur stundað víking og efnast mjög. Hafði hann mælt svo fyrir er hann fann dauðann nálgast að hann yrði heygður í hólnum með skipi og helstu dýrgripum og að engum skyldi gagnast að rjúfa hauginn meðan jaxlar hans væru ófúnir. Sagan segir að ungir menn hafi gert tilraunir til að grafa í Álfhól og ná þaðan djásnum Álfs. en utanaðkomandi atburðir stöðvuðu verk þeirra.“ Á Álfhóli er útsýnisskífa með helstu örnefnum í fjallahring Siglufjarðar.,R5JEDV32UL
65.603828,-15123,Álfkonusteinn - gönguleið,sögur og sagnir. þekktar gönguleiðir,Gengið frá vegi skammt innan Bustarfells í Hofsárdal að Álfkonusteini. Gangan tekur um 1 klst (1). Álfkonusteininn er mikilfenglegur og honum tengjast skemmtilegar sagnir (2). Álfkonudúkurinn frá Bustarfelli fannst við Álfkonusteininn en sýslumannskonu á Busterfelli var gefinn dúkurinn af álfkonu sem hún hjálpaði í barnsnauð. Góð gönguleið er að steininum (3) en hún getur verið erfið þar sem gengið er um þúfótt mólendi og alltaf upp í móti (4).,ZYKUMT5V21
64.533981,-14.563604,Álftafjörður,fjörur.  selir.  dýralíf.  fuglar,Álftafjörður er grunnur fjörður með þroskamiklum botngróðri. „Upp af ströndinni eru sjávarfitjar. tjarnir og mýrlendi sem eru. eins og að líkum lætur. þýðingarmiklir viðkomustaðir farfugla. Á sumrin ber mest á álftum sem má sjá í þúsundatali á sjávarlónum“ (1). Auðvelt er að fylgjast með fuglalífinu af þjóðvegi og einnig eru sellátur þar í Brimlisnesi (2).,715UXBS6Z8
65.02018,-22.645962,Álftafjörður á Snæfellsnesi,fjörur. útsýni. dýralíf. fuglar,Álftafjörður á Snæfellsnesi er mikilvægur fellistaður álfta (Cygnus cygnus) sem nýttur er af fullorðnum álftum sem eru ekki byrjaðar að verpa eða varp hefur mistekist. Nokkrir tugir álfta velja í Álftafirði að vetri til og fjölgar þeim er líður að sumri (1). Álftafjörður er á skrá yfir mikilvæga staði varðandi fugla og líffræðilegan fjölbreytileika og dæmi um lykiltegundir ásamt álftum eru margæs og rauðbrystingur (2).,YVXRE8JH1S
